latitude,longitude,GEOID,County,State_Abbrev,Geo_ID,closest_plant,distance,plant_capacity
42.4688224327,-90.8825218504,19061,Dubuque County,IA,0500000US19061,Quad Cities Nuclear Power Station,59.0,2018.6
43.37802248,-94.6784802642,19063,Emmet County,IA,0500000US19063,Prairie Island Nuclear Generating Plant,133.0,1186.2
42.8625961548,-91.8443243326,19065,Fayette County,IA,0500000US19065,Quad Cities Nuclear Power Station,111.0,2018.6
43.0599208476,-92.7890033704,19067,Floyd County,IA,0500000US19067,Prairie Island Nuclear Generating Plant,108.0,1186.2
42.7325458524,-93.2624729913,19069,Franklin County,IA,0500000US19069,Prairie Island Nuclear Generating Plant,134.0,1186.2
40.7455891853,-95.6046765408,19071,Fremont County,IA,0500000US19071,Cooper Nuclear Station,27.0,801.0
42.0362403729,-94.3968169905,19073,Greene County,IA,0500000US19073,Cooper Nuclear Station,132.0,801.0
42.4018650655,-92.7914177407,19075,Grundy County,IA,0500000US19075,Quad Cities Nuclear Power Station,136.0,2018.6
41.6837548102,-94.5010550107,19077,Guthrie County,IA,0500000US19077,Cooper Nuclear Station,109.0,801.0
42.383771317,-93.7068096741,19079,Hamilton County,IA,0500000US19079,Prairie Island Nuclear Generating Plant,164.0,1186.2
43.0818860731,-93.7342722978,19081,Hancock County,IA,0500000US19081,Prairie Island Nuclear Generating Plant,120.0,1186.2
42.3838803185,-93.2404024994,19083,Hardin County,IA,0500000US19083,Quad Cities Nuclear Power Station,157.0,2018.6
41.6828527455,-95.8169208876,19085,Harrison County,IA,0500000US19085,Cooper Nuclear Station,92.0,801.0
40.9879710088,-91.5445322832,19087,Henry County,IA,0500000US19087,Quad Cities Nuclear Power Station,82.0,2018.6
43.3567673364,-92.3171989039,19089,Howard County,IA,0500000US19089,Prairie Island Nuclear Generating Plant,89.0,1186.2
42.7764677574,-94.2071830507,19091,Humboldt County,IA,0500000US19091,Prairie Island Nuclear Generating Plant,150.0,1186.2
42.3868746602,-95.5134961566,19093,Ida County,IA,0500000US19093,Cooper Nuclear Station,140.0,801.0
41.6863234292,-92.0655240141,19095,Iowa County,IA,0500000US19095,Quad Cities Nuclear Power Station,91.0,2018.6
42.1717425857,-90.5742293965,19097,Jackson County,IA,0500000US19097,Quad Cities Nuclear Power Station,34.0,2018.6
41.6860388529,-93.0537645398,19099,Jasper County,IA,0500000US19099,Quad Cities Nuclear Power Station,142.0,2018.6
41.0317620678,-91.9488728782,19101,Jefferson County,IA,0500000US19101,Quad Cities Nuclear Power Station,98.0,2018.6
41.6715248584,-91.5881018852,19103,Johnson County,IA,0500000US19103,Quad Cities Nuclear Power Station,66.0,2018.6
42.1212370657,-91.131465421,19105,Jones County,IA,0500000US19105,Quad Cities Nuclear Power Station,50.0,2018.6
41.3364654753,-92.1786423155,19107,Keokuk County,IA,0500000US19107,Quad Cities Nuclear Power Station,100.0,2018.6
43.2041300298,-94.2067199306,19109,Kossuth County,IA,0500000US19109,Prairie Island Nuclear Generating Plant,125.0,1186.2
40.6419821705,-91.4792643967,19111,Lee County,IA,0500000US19111,Quad Cities Nuclear Power Station,96.0,2018.6
42.0789535271,-91.5990228598,19113,Linn County,IA,0500000US19113,Quad Cities Nuclear Power Station,71.0,2018.6
41.2185070628,-91.2596183012,19115,Louisa County,IA,0500000US19115,Quad Cities Nuclear Power Station,60.0,2018.6
41.0293737922,-93.3277206567,19117,Lucas County,IA,0500000US19117,Cooper Nuclear Station,130.0,801.0
43.3804969625,-96.2102923903,19119,Lyon County,IA,0500000US19119,Monticello Nuclear Generating Plant,178.0,685.0
41.3307142217,-94.0155619459,19121,Madison County,IA,0500000US19121,Cooper Nuclear Station,108.0,801.0
41.3352034594,-92.6409093578,19123,Mahaska County,IA,0500000US19123,Quad Cities Nuclear Power Station,124.0,2018.6
41.3344518776,-93.0994371546,19125,Marion County,IA,0500000US19125,Quad Cities Nuclear Power Station,147.0,2018.6
42.0358492263,-92.9987713463,19127,Marshall County,IA,0500000US19127,Quad Cities Nuclear Power Station,140.0,2018.6
41.0334522634,-95.621326718,19129,Mills County,IA,0500000US19129,Cooper Nuclear Station,46.0,801.0
43.3564123717,-92.7890314515,19131,Mitchell County,IA,0500000US19131,Prairie Island Nuclear Generating Plant,88.0,1186.2
42.0516662494,-95.9599234782,19133,Monona County,IA,0500000US19133,Cooper Nuclear Station,118.0,801.0
41.0297829981,-92.8689876816,19135,Monroe County,IA,0500000US19135,Quad Cities Nuclear Power Station,141.0,2018.6
41.0301399961,-95.1563757716,19137,Montgomery County,IA,0500000US19137,Cooper Nuclear Station,53.0,801.0
41.4839220534,-91.1127562492,19139,Muscatine County,IA,0500000US19139,Quad Cities Nuclear Power Station,45.0,2018.6
43.0837526517,-95.6248783386,19141,O'Brien County,IA,0500000US19141,Monticello Nuclear Generating Plant,179.0,685.0
43.3785703546,-95.6236852015,19143,Osceola County,IA,0500000US19143,Monticello Nuclear Generating Plant,161.0,685.0
40.7391440172,-95.1501748646,19145,Page County,IA,0500000US19145,Cooper Nuclear Station,37.0,801.0
43.0820642869,-94.6781370701,19147,Palo Alto County,IA,0500000US19147,Prairie Island Nuclear Generating Plant,147.0,1186.2
42.7378473183,-96.2140273941,19149,Plymouth County,IA,0500000US19149,Cooper Nuclear Station,167.0,801.0
42.7341351105,-94.6787466122,19151,Pocahontas County,IA,0500000US19151,Prairie Island Nuclear Generating Plant,166.0,1186.2
41.6855048252,-93.5735335401,19153,Polk County,IA,0500000US19153,Cooper Nuclear Station,141.0,801.0
41.3366123482,-95.542393077,19155,Pottawattamie County,IA,0500000US19155,Cooper Nuclear Station,67.0,801.0
41.6864421928,-92.531468397,19157,Poweshiek County,IA,0500000US19157,Quad Cities Nuclear Power Station,115.0,2018.6
40.7352022993,-94.2439719124,19159,Ringgold County,IA,0500000US19159,Cooper Nuclear Station,78.0,801.0
42.3862603643,-95.1053945569,19161,Sac County,IA,0500000US19161,Cooper Nuclear Station,143.0,801.0
41.6370978319,-90.6232428034,19163,Scott County,IA,0500000US19163,Quad Cities Nuclear Power Station,17.0,2018.6
41.6850925934,-95.31021134,19165,Shelby County,IA,0500000US19165,Cooper Nuclear Station,93.0,801.0
43.082617377,-96.1778828448,19167,Sioux County,IA,0500000US19167,Cooper Nuclear Station,190.0,801.0
42.0362414924,-93.4650447654,19169,Story County,IA,0500000US19169,Cooper Nuclear Station,162.0,801.0
42.0798117536,-92.5325425886,19171,Tama County,IA,0500000US19171,Quad Cities Nuclear Power Station,117.0,2018.6
40.7374323606,-94.6964147623,19173,Taylor County,IA,0500000US19173,Cooper Nuclear Station,56.0,801.0
41.0277303995,-94.2423791547,19175,Union County,IA,0500000US19175,Cooper Nuclear Station,86.0,801.0
40.7532343253,-91.9499782974,19177,Van Buren County,IA,0500000US19177,Quad Cities Nuclear Power Station,109.0,2018.6
41.0305845373,-92.4094498846,19179,Wapello County,IA,0500000US19179,Quad Cities Nuclear Power Station,119.0,2018.6
41.334373461,-93.5613593647,19181,Warren County,IA,0500000US19181,Cooper Nuclear Station,128.0,801.0
41.3356001857,-91.7178701959,19183,Washington County,IA,0500000US19183,Quad Cities Nuclear Power Station,78.0,2018.6
40.7394701918,-93.3273638708,19185,Wayne County,IA,0500000US19185,Cooper Nuclear Station,124.0,801.0
42.4279491681,-94.1817743675,19187,Webster County,IA,0500000US19187,Cooper Nuclear Station,161.0,801.0
43.3775677756,-93.7341954719,19189,Winnebago County,IA,0500000US19189,Prairie Island Nuclear Generating Plant,102.0,1186.2
43.2906788284,-91.8437036051,19191,Winneshiek County,IA,0500000US19191,Prairie Island Nuclear Generating Plant,100.0,1186.2
42.3897291621,-96.0447949019,19193,Woodbury County,IA,0500000US19193,Cooper Nuclear Station,142.0,801.0
43.3773984485,-93.2608475497,19195,Worth County,IA,0500000US19195,Prairie Island Nuclear Generating Plant,91.0,1186.2
42.7331189884,-93.7351436616,19197,Wright County,IA,0500000US19197,Prairie Island Nuclear Generating Plant,142.0,1186.2
37.8857349436,-95.3013889295,20001,Allen County,KS,0500000US20001,Wolf Creek Generating Station,32.0,1267.7
38.2142048256,-95.2933285252,20003,Anderson County,KS,0500000US20003,Wolf Creek Generating Station,22.0,1267.7
39.5317400033,-95.3134446486,20005,Atchison County,KS,0500000US20005,Cooper Nuclear Station,60.0,801.0
37.2288385526,-98.684790626,20007,Barber County,KS,0500000US20007,Wolf Creek Generating Station,178.0,1267.7
38.4789639679,-98.756464293,20009,Barton County,KS,0500000US20009,Wolf Creek Generating Station,167.0,1267.7
37.8552256175,-94.8492968396,20011,Bourbon County,KS,0500000US20011,Wolf Creek Generating Station,53.0,1267.7
39.8264989183,-95.5642196557,20013,Brown County,KS,0500000US20013,Cooper Nuclear Station,37.0,801.0
37.7812707517,-96.8390654617,20015,Butler County,KS,0500000US20015,Wolf Creek Generating Station,70.0,1267.7
38.3020458533,-96.593928638,20017,Chase County,KS,0500000US20017,Wolf Creek Generating Station,49.0,1267.7
37.1500572155,-96.2453782628,20019,Chautauqua County,KS,0500000US20019,Wolf Creek Generating Station,81.0,1267.7
37.1693060628,-94.8462689731,20021,Cherokee County,KS,0500000US20021,Wolf Creek Generating Station,87.0,1267.7
39.7858693359,-101.731104218,20023,Cheyenne County,KS,0500000US20023,Cooper Nuclear Station,324.0,801.0
37.2355230437,-99.8203076918,20025,Clark County,KS,0500000US20025,Wolf Creek Generating Station,236.0,1267.7
39.3497164186,-97.1651722307,20027,Clay County,KS,0500000US20027,Cooper Nuclear Station,107.0,801.0
39.4802974375,-97.6492819059,20029,Cloud County,KS,0500000US20029,Cooper Nuclear Station,123.0,801.0
38.2368379381,-95.7341117812,20031,Coffey County,KS,0500000US20031,Wolf Creek Generating Station,2.0,1267.7
37.1912804013,-99.2718714746,20033,Comanche County,KS,0500000US20033,Wolf Creek Generating Station,209.0,1267.7
37.2377526609,-96.8374891769,20035,Cowley County,KS,0500000US20035,Wolf Creek Generating Station,93.0,1267.7
37.5073151069,-94.8518113711,20037,Crawford County,KS,0500000US20037,Wolf Creek Generating Station,68.0,1267.7
39.7847564917,-100.459899544,20039,Decatur County,KS,0500000US20039,Cooper Nuclear Station,258.0,801.0
38.8665005829,-97.152702787,20041,Dickinson County,KS,0500000US20041,Wolf Creek Generating Station,90.0,1267.7
39.7880806129,-95.1467942431,20043,Doniphan County,KS,0500000US20043,Cooper Nuclear Station,48.0,801.0
38.8846594528,-95.2926063049,20045,Douglas County,KS,0500000US20045,Wolf Creek Generating Station,49.0,1267.7
37.887648789,-99.3121708301,20047,Edwards County,KS,0500000US20047,Wolf Creek Generating Station,199.0,1267.7
37.4536881105,-96.2440866545,20049,Elk County,KS,0500000US20049,Wolf Creek Generating Station,62.0,1267.7
38.9147512529,-99.3172316232,20051,Ellis County,KS,0500000US20051,Wolf Creek Generating Station,201.0,1267.7
38.696627674,-98.204730294,20053,Ellsworth County,KS,0500000US20053,Wolf Creek Generating Station,140.0,1267.7
38.0443048231,-100.736990786,20055,Finney County,KS,0500000US20055,Wolf Creek Generating Station,275.0,1267.7
37.6917036301,-99.8879423784,20057,Ford County,KS,0500000US20057,Wolf Creek Generating Station,232.0,1267.7
38.5645174515,-95.2859482396,20059,Franklin County,KS,0500000US20059,Wolf Creek Generating Station,31.0,1267.7
39.0023855083,-96.7525021968,20061,Geary County,KS,0500000US20061,Wolf Creek Generating Station,78.0,1267.7
38.9160955531,-100.48290474,20063,Gove County,KS,0500000US20063,Wolf Creek Generating Station,263.0,1267.7
39.349716037,-99.8832526271,20065,Graham County,KS,0500000US20065,Cooper Nuclear Station,236.0,801.0
37.5621932698,-101.308021268,20067,Grant County,KS,0500000US20067,Wolf Creek Generating Station,310.0,1267.7
37.7381978567,-100.437862948,20069,Gray County,KS,0500000US20069,Wolf Creek Generating Station,261.0,1267.7
38.4805374528,-101.805968435,20071,Greeley County,KS,0500000US20071,Wolf Creek Generating Station,332.0,1267.7
37.8777875638,-96.2326356698,20073,Greenwood County,KS,0500000US20073,Wolf Creek Generating Station,39.0,1267.7
37.9991525438,-101.791256465,20075,Hamilton County,KS,0500000US20075,Wolf Creek Generating Station,332.0,1267.7
37.191604867,-98.0754955835,20077,Harper County,KS,0500000US20077,Wolf Creek Generating Station,149.0,1267.7
38.0432184802,-97.4272714417,20079,Harvey County,KS,0500000US20079,Wolf Creek Generating Station,95.0,1267.7
37.5622507408,-100.871191808,20081,Haskell County,KS,0500000US20081,Wolf Creek Generating Station,286.0,1267.7
38.0874838474,-99.897935995,20083,Hodgeman County,KS,0500000US20083,Wolf Creek Generating Station,229.0,1267.7
39.416820119,-95.793663658,20085,Jackson County,KS,0500000US20085,Cooper Nuclear Station,66.0,801.0
39.2357647667,-95.383448733,20087,Jefferson County,KS,0500000US20087,Wolf Creek Generating Station,71.0,1267.7
39.7847320849,-98.2183408742,20089,Jewell County,KS,0500000US20089,Cooper Nuclear Station,142.0,801.0
38.8837685125,-94.8222610425,20091,Johnson County,KS,0500000US20091,Wolf Creek Generating Station,65.0,1267.7
38.00019653,-101.31986081,20093,Kearny County,KS,0500000US20093,Wolf Creek Generating Station,306.0,1267.7
37.5588848204,-98.1363325923,20095,Kingman County,KS,0500000US20095,Wolf Creek Generating Station,141.0,1267.7
37.5582639151,-99.2860476017,20097,Kiowa County,KS,0500000US20097,Wolf Creek Generating Station,202.0,1267.7
37.1913273481,-95.297576142,20099,Labette County,KS,0500000US20099,Wolf Creek Generating Station,76.0,1267.7
38.4813047182,-100.466398449,20101,Lane County,KS,0500000US20101,Wolf Creek Generating Station,259.0,1267.7
39.1993345198,-95.0379114409,20103,Leavenworth County,KS,0500000US20103,Wolf Creek Generating Station,75.0,1267.7
39.0453280683,-98.2076985187,20105,Lincoln County,KS,0500000US20105,Wolf Creek Generating Station,147.0,1267.7
38.2122718972,-94.8429319755,20107,Linn County,KS,0500000US20107,Wolf Creek Generating Station,46.0,1267.7
38.9173365456,-101.148391114,20109,Logan County,KS,0500000US20109,Wolf Creek Generating Station,298.0,1267.7
38.4561871377,-96.1526397502,20111,Lyon County,KS,0500000US20111,Wolf Creek Generating Station,29.0,1267.7
38.3916666453,-97.6480798696,20113,McPherson County,KS,0500000US20113,Wolf Creek Generating Station,107.0,1267.7
38.3588724365,-97.0968903589,20115,Marion County,KS,0500000US20115,Wolf Creek Generating Station,77.0,1267.7
39.7836260546,-96.5229367542,20117,Marshall County,KS,0500000US20117,Cooper Nuclear Station,61.0,801.0
37.2381964095,-100.36618026,20119,Meade County,KS,0500000US20119,Wolf Creek Generating Station,265.0,1267.7
38.5635832261,-94.838056975,20121,Miami County,KS,0500000US20121,Wolf Creek Generating Station,51.0,1267.7
39.3932659263,-98.2093648177,20123,Mitchell County,KS,0500000US20123,Cooper Nuclear Station,152.0,801.0
37.1925238004,-95.7428780841,20125,Montgomery County,KS,0500000US20125,Wolf Creek Generating Station,72.0,1267.7
38.6874292494,-96.6498496136,20127,Morris County,KS,0500000US20127,Wolf Creek Generating Station,60.0,1267.7
37.1913959707,-101.799252231,20129,Morton County,KS,0500000US20129,Wolf Creek Generating Station,342.0,1267.7
39.7834476063,-96.0141016624,20131,Nemaha County,KS,0500000US20131,Cooper Nuclear Station,45.0,801.0
37.55848541,-95.3067923129,20133,Neosho County,KS,0500000US20133,Wolf Creek Generating Station,51.0,1267.7
38.4794187776,-99.9161797856,20135,Ness County,KS,0500000US20135,Wolf Creek Generating Station,230.0,1267.7
39.7843853292,-99.9034768772,20137,Norton County,KS,0500000US20137,Cooper Nuclear Station,229.0,801.0
38.6523289215,-95.726945141,20139,Osage County,KS,0500000US20139,Wolf Creek Generating Station,29.0,1267.7
39.3503339996,-98.7679898039,20141,Osborne County,KS,0500000US20141,Cooper Nuclear Station,180.0,801.0
39.132537495,-97.6502157692,20143,Ottawa County,KS,0500000US20143,Wolf Creek Generating Station,122.0,1267.7
38.181330775,-99.2367293489,20145,Pawnee County,KS,0500000US20145,Wolf Creek Generating Station,193.0,1267.7
39.7845831125,-99.347022123,20147,Phillips County,KS,0500000US20147,Cooper Nuclear Station,200.0,801.0
39.3790027809,-96.3423649942,20149,Pottawatomie County,KS,0500000US20149,Cooper Nuclear Station,77.0,801.0
37.6477353374,-98.7395957092,20151,Pratt County,KS,0500000US20151,Wolf Creek Generating Station,171.0,1267.7
39.785240911,-101.075705109,20153,Rawlins County,KS,0500000US20153,Cooper Nuclear Station,290.0,801.0
37.9529528516,-98.0860066564,20155,Reno County,KS,0500000US20155,Wolf Creek Generating Station,132.0,1267.7
39.8277963216,-97.6506227728,20157,Republic County,KS,0500000US20157,Cooper Nuclear Station,112.0,801.0
38.3471428738,-98.2010299558,20159,Rice County,KS,0500000US20159,Wolf Creek Generating Station,136.0,1267.7
39.2965532011,-96.7351769755,20161,Riley County,KS,0500000US20161,Wolf Creek Generating Station,92.0,1267.7
39.3502287543,-99.3250571176,20163,Rooks County,KS,0500000US20163,Cooper Nuclear Station,208.0,801.0
38.5231613136,-99.3092409497,20165,Rush County,KS,0500000US20165,Wolf Creek Generating Station,197.0,1267.7
38.9147788411,-98.7623510222,20167,Russell County,KS,0500000US20167,Wolf Creek Generating Station,172.0,1267.7
38.7838065024,-97.6499306446,20169,Saline County,KS,0500000US20169,Wolf Creek Generating Station,112.0,1267.7
38.482169359,-100.906858956,20171,Scott County,KS,0500000US20171,Wolf Creek Generating Station,283.0,1267.7
37.6847615589,-97.4609686791,20173,Sedgwick County,KS,0500000US20173,Wolf Creek Generating Station,104.0,1267.7
37.1933028033,-100.851287248,20175,Seward County,KS,0500000US20175,Wolf Creek Generating Station,291.0,1267.7
39.0415137637,-95.7565342577,20177,Shawnee County,KS,0500000US20177,Wolf Creek Generating Station,56.0,1267.7
39.3503577669,-100.441832361,20179,Sheridan County,KS,0500000US20179,Cooper Nuclear Station,264.0,801.0
39.3514336872,-101.719980701,20181,Sherman County,KS,0500000US20181,Cooper Nuclear Station,330.0,801.0
